"id","text","class"
18,"Обструктивное сонное апноэ, или апноэ сна — это серьезное, потенциально жизнеугрожающее состояние, при котором во время сна повторяются эпизоды апноэ и гипопноэ как минимум 5-10 раз в час у взрослых (2 раза в час у детей) продолжительностью больше 10 секунд. Эти эпизоды возникают при полном или частичном закрытии просвета гортани в результате утраты тонуса мускулатуры верхних дыхательных путей. Данный синдром служит критерием повышенного риска анестезии из-за интраоперационного и послеоперационного состояния дыхательных путей. Встречаемость клинически значимого апноэ сна среди взрослого населения составляет 15% у мужчин и 5% у женщин, несмотря на то, что у 90% пациентов данное заболевание не выявляется.",12
18,"Обструктивное сонное апноэ, или апноэ сна — это серьезное, потенциально жизнеугрожающее состояние, при котором во время сна повторяются эпизоды апноэ и гипопноэ как минимум 5-10 раз в час у взрослых (2 раза в час у детей) продолжительностью больше 10 секунд. Эти эпизоды возникают при полном или частичном закрытии просвета гортани в результате утраты тонуса мускулатуры верхних дыхательных путей. Данный синдром служит критерием повышенного риска анестезии из-за интраоперационного и послеоперационного состояния дыхательных путей. Встречаемость клинически значимого апноэ сна среди взрослого населения составляет 15% у мужчин и 5% у женщин, несмотря на то, что у 90% пациентов данное заболевание не выявляется.",13
18,"Обструктивное сонное апноэ, или апноэ сна — это серьезное, потенциально жизнеугрожающее состояние, при котором во время сна повторяются эпизоды апноэ и гипопноэ как минимум 5-10 раз в час у взрослых (2 раза в час у детей) продолжительностью больше 10 секунд. Эти эпизоды возникают при полном или частичном закрытии просвета гортани в результате утраты тонуса мускулатуры верхних дыхательных путей. Данный синдром служит критерием повышенного риска анестезии из-за интраоперационного и послеоперационного состояния дыхательных путей. Встречаемость клинически значимого апноэ сна среди взрослого населения составляет 15% у мужчин и 5% у женщин, несмотря на то, что у 90% пациентов данное заболевание не выявляется.",14
18,"Обструктивное сонное апноэ, или апноэ сна — это серьезное, потенциально жизнеугрожающее состояние, при котором во время сна повторяются эпизоды апноэ и гипопноэ как минимум 5-10 раз в час у взрослых (2 раза в час у детей) продолжительностью больше 10 секунд. Эти эпизоды возникают при полном или частичном закрытии просвета гортани в результате утраты тонуса мускулатуры верхних дыхательных путей. Данный синдром служит критерием повышенного риска анестезии из-за интраоперационного и послеоперационного состояния дыхательных путей. Встречаемость клинически значимого апноэ сна среди взрослого населения составляет 15% у мужчин и 5% у женщин, несмотря на то, что у 90% пациентов данное заболевание не выявляется.",15
18,"Обструктивное сонное апноэ, или апноэ сна — это серьезное, потенциально жизнеугрожающее состояние, при котором во время сна повторяются эпизоды апноэ и гипопноэ как минимум 5-10 раз в час у взрослых (2 раза в час у детей) продолжительностью больше 10 секунд. Эти эпизоды возникают при полном или частичном закрытии просвета гортани в результате утраты тонуса мускулатуры верхних дыхательных путей. Данный синдром служит критерием повышенного риска анестезии из-за интраоперационного и послеоперационного состояния дыхательных путей. Встречаемость клинически значимого апноэ сна среди взрослого населения составляет 15% у мужчин и 5% у женщин, несмотря на то, что у 90% пациентов данное заболевание не выявляется.",16
18,"Обструктивное сонное апноэ, или апноэ сна — это серьезное, потенциально жизнеугрожающее состояние, при котором во время сна повторяются эпизоды апноэ и гипопноэ как минимум 5-10 раз в час у взрослых (2 раза в час у детей) продолжительностью больше 10 секунд. Эти эпизоды возникают при полном или частичном закрытии просвета гортани в результате утраты тонуса мускулатуры верхних дыхательных путей. Данный синдром служит критерием повышенного риска анестезии из-за интраоперационного и послеоперационного состояния дыхательных путей. Встречаемость клинически значимого апноэ сна среди взрослого населения составляет 15% у мужчин и 5% у женщин, несмотря на то, что у 90% пациентов данное заболевание не выявляется.",17
18,"Обструктивное сонное апноэ, или апноэ сна — это серьезное, потенциально жизнеугрожающее состояние, при котором во время сна повторяются эпизоды апноэ и гипопноэ как минимум 5-10 раз в час у взрослых (2 раза в час у детей) продолжительностью больше 10 секунд. Эти эпизоды возникают при полном или частичном закрытии просвета гортани в результате утраты тонуса мускулатуры верхних дыхательных путей. Данный синдром служит критерием повышенного риска анестезии из-за интраоперационного и послеоперационного состояния дыхательных путей. Встречаемость клинически значимого апноэ сна среди взрослого населения составляет 15% у мужчин и 5% у женщин, несмотря на то, что у 90% пациентов данное заболевание не выявляется.",19
19,"Хорея — это инфекционно-токсическое заболевание, основным признаком которого являются подергивания, обусловленные непроизвольным сокращением мышц. Этим быстрым, стремительным, непроизвольным движениям больного и обязано своим названием данное заболевание: «хорея» по-гречески означает «танец». Возбудитель, являющийся причиной хореи, до сих пор еще неизвестен, однако многие авторы указывают на связь хореи с ревматизмом. Основанием для этого является частое совпадение этих двух заболеваний, а также наличие в сердце больных хореей характерных для ревматизма изменения узелков Ашоф-Талалаева. Некоторые авторы рассматривают хорею как одно из многих проявлений ревматической инфекции, как особую форму ревматизма и говорят о хорее как о ревматизме головного мозга.",10
19,"Хорея — это инфекционно-токсическое заболевание, основным признаком которого являются подергивания, обусловленные непроизвольным сокращением мышц. Этим быстрым, стремительным, непроизвольным движениям больного и обязано своим названием данное заболевание: «хорея» по-гречески означает «танец». Возбудитель, являющийся причиной хореи, до сих пор еще неизвестен, однако многие авторы указывают на связь хореи с ревматизмом. Основанием для этого является частое совпадение этих двух заболеваний, а также наличие в сердце больных хореей характерных для ревматизма изменения узелков Ашоф-Талалаева. Некоторые авторы рассматривают хорею как одно из многих проявлений ревматической инфекции, как особую форму ревматизма и говорят о хорее как о ревматизме головного мозга.",11
19,"Хорея — это инфекционно-токсическое заболевание, основным признаком которого являются подергивания, обусловленные непроизвольным сокращением мышц. Этим быстрым, стремительным, непроизвольным движениям больного и обязано своим названием данное заболевание: «хорея» по-гречески означает «танец». Возбудитель, являющийся причиной хореи, до сих пор еще неизвестен, однако многие авторы указывают на связь хореи с ревматизмом. Основанием для этого является частое совпадение этих двух заболеваний, а также наличие в сердце больных хореей характерных для ревматизма изменения узелков Ашоф-Талалаева. Некоторые авторы рассматривают хорею как одно из многих проявлений ревматической инфекции, как особую форму ревматизма и говорят о хорее как о ревматизме головного мозга.",12
19,"Хорея — это инфекционно-токсическое заболевание, основным признаком которого являются подергивания, обусловленные непроизвольным сокращением мышц. Этим быстрым, стремительным, непроизвольным движениям больного и обязано своим названием данное заболевание: «хорея» по-гречески означает «танец». Возбудитель, являющийся причиной хореи, до сих пор еще неизвестен, однако многие авторы указывают на связь хореи с ревматизмом. Основанием для этого является частое совпадение этих двух заболеваний, а также наличие в сердце больных хореей характерных для ревматизма изменения узелков Ашоф-Талалаева. Некоторые авторы рассматривают хорею как одно из многих проявлений ревматической инфекции, как особую форму ревматизма и говорят о хорее как о ревматизме головного мозга.",13
19,"Хорея — это инфекционно-токсическое заболевание, основным признаком которого являются подергивания, обусловленные непроизвольным сокращением мышц. Этим быстрым, стремительным, непроизвольным движениям больного и обязано своим названием данное заболевание: «хорея» по-гречески означает «танец». Возбудитель, являющийся причиной хореи, до сих пор еще неизвестен, однако многие авторы указывают на связь хореи с ревматизмом. Основанием для этого является частое совпадение этих двух заболеваний, а также наличие в сердце больных хореей характерных для ревматизма изменения узелков Ашоф-Талалаева. Некоторые авторы рассматривают хорею как одно из многих проявлений ревматической инфекции, как особую форму ревматизма и говорят о хорее как о ревматизме головного мозга.",14
19,"Хорея — это инфекционно-токсическое заболевание, основным признаком которого являются подергивания, обусловленные непроизвольным сокращением мышц. Этим быстрым, стремительным, непроизвольным движениям больного и обязано своим названием данное заболевание: «хорея» по-гречески означает «танец». Возбудитель, являющийся причиной хореи, до сих пор еще неизвестен, однако многие авторы указывают на связь хореи с ревматизмом. Основанием для этого является частое совпадение этих двух заболеваний, а также наличие в сердце больных хореей характерных для ревматизма изменения узелков Ашоф-Талалаева. Некоторые авторы рассматривают хорею как одно из многих проявлений ревматической инфекции, как особую форму ревматизма и говорят о хорее как о ревматизме головного мозга.",15
19,"Хорея — это инфекционно-токсическое заболевание, основным признаком которого являются подергивания, обусловленные непроизвольным сокращением мышц. Этим быстрым, стремительным, непроизвольным движениям больного и обязано своим названием данное заболевание: «хорея» по-гречески означает «танец». Возбудитель, являющийся причиной хореи, до сих пор еще неизвестен, однако многие авторы указывают на связь хореи с ревматизмом. Основанием для этого является частое совпадение этих двух заболеваний, а также наличие в сердце больных хореей характерных для ревматизма изменения узелков Ашоф-Талалаева. Некоторые авторы рассматривают хорею как одно из многих проявлений ревматической инфекции, как особую форму ревматизма и говорят о хорее как о ревматизме головного мозга.",16
19,"Хорея — это инфекционно-токсическое заболевание, основным признаком которого являются подергивания, обусловленные непроизвольным сокращением мышц. Этим быстрым, стремительным, непроизвольным движениям больного и обязано своим названием данное заболевание: «хорея» по-гречески означает «танец». Возбудитель, являющийся причиной хореи, до сих пор еще неизвестен, однако многие авторы указывают на связь хореи с ревматизмом. Основанием для этого является частое совпадение этих двух заболеваний, а также наличие в сердце больных хореей характерных для ревматизма изменения узелков Ашоф-Талалаева. Некоторые авторы рассматривают хорею как одно из многих проявлений ревматической инфекции, как особую форму ревматизма и говорят о хорее как о ревматизме головного мозга.",17
19,"Хорея — это инфекционно-токсическое заболевание, основным признаком которого являются подергивания, обусловленные непроизвольным сокращением мышц. Этим быстрым, стремительным, непроизвольным движениям больного и обязано своим названием данное заболевание: «хорея» по-гречески означает «танец». Возбудитель, являющийся причиной хореи, до сих пор еще неизвестен, однако многие авторы указывают на связь хореи с ревматизмом. Основанием для этого является частое совпадение этих двух заболеваний, а также наличие в сердце больных хореей характерных для ревматизма изменения узелков Ашоф-Талалаева. Некоторые авторы рассматривают хорею как одно из многих проявлений ревматической инфекции, как особую форму ревматизма и говорят о хорее как о ревматизме головного мозга.",18
20,"Республика Беларусь, такая близкая и знакомая, сулит путешественнику обилие новых впечатлений. Старинные шляхетские замки и католические костелы времен Великого княжества Литовского сочетаются с памятниками времен Киевской Руси или советской эпохи. Современный Минск с его широкими проспектами и зелеными парками - поистине европейский город, удобный и комфортный для путешественников. Откройте для себя живописный Витебск, полный белоснежных церквей, Гродно - культурную столицу Беларуси, нетронутую природу Беловежской пущи, пейзажи Полесья.",21
20,"Республика Беларусь, такая близкая и знакомая, сулит путешественнику обилие новых впечатлений. Старинные шляхетские замки и католические костелы времен Великого княжества Литовского сочетаются с памятниками времен Киевской Руси или советской эпохи. Современный Минск с его широкими проспектами и зелеными парками - поистине европейский город, удобный и комфортный для путешественников. Откройте для себя живописный Витебск, полный белоснежных церквей, Гродно - культурную столицу Беларуси, нетронутую природу Беловежской пущи, пейзажи Полесья.",22
20,"Республика Беларусь, такая близкая и знакомая, сулит путешественнику обилие новых впечатлений. Старинные шляхетские замки и католические костелы времен Великого княжества Литовского сочетаются с памятниками времен Киевской Руси или советской эпохи. Современный Минск с его широкими проспектами и зелеными парками - поистине европейский город, удобный и комфортный для путешественников. Откройте для себя живописный Витебск, полный белоснежных церквей, Гродно - культурную столицу Беларуси, нетронутую природу Беловежской пущи, пейзажи Полесья.",23
20,"Республика Беларусь, такая близкая и знакомая, сулит путешественнику обилие новых впечатлений. Старинные шляхетские замки и католические костелы времен Великого княжества Литовского сочетаются с памятниками времен Киевской Руси или советской эпохи. Современный Минск с его широкими проспектами и зелеными парками - поистине европейский город, удобный и комфортный для путешественников. Откройте для себя живописный Витебск, полный белоснежных церквей, Гродно - культурную столицу Беларуси, нетронутую природу Беловежской пущи, пейзажи Полесья.",24
20,"Республика Беларусь, такая близкая и знакомая, сулит путешественнику обилие новых впечатлений. Старинные шляхетские замки и католические костелы времен Великого княжества Литовского сочетаются с памятниками времен Киевской Руси или советской эпохи. Современный Минск с его широкими проспектами и зелеными парками - поистине европейский город, удобный и комфортный для путешественников. Откройте для себя живописный Витебск, полный белоснежных церквей, Гродно - культурную столицу Беларуси, нетронутую природу Беловежской пущи, пейзажи Полесья.",25
20,"Республика Беларусь, такая близкая и знакомая, сулит путешественнику обилие новых впечатлений. Старинные шляхетские замки и католические костелы времен Великого княжества Литовского сочетаются с памятниками времен Киевской Руси или советской эпохи. Современный Минск с его широкими проспектами и зелеными парками - поистине европейский город, удобный и комфортный для путешественников. Откройте для себя живописный Витебск, полный белоснежных церквей, Гродно - культурную столицу Беларуси, нетронутую природу Беловежской пущи, пейзажи Полесья.",26
20,"Республика Беларусь, такая близкая и знакомая, сулит путешественнику обилие новых впечатлений. Старинные шляхетские замки и католические костелы времен Великого княжества Литовского сочетаются с памятниками времен Киевской Руси или советской эпохи. Современный Минск с его широкими проспектами и зелеными парками - поистине европейский город, удобный и комфортный для путешественников. Откройте для себя живописный Витебск, полный белоснежных церквей, Гродно - культурную столицу Беларуси, нетронутую природу Беловежской пущи, пейзажи Полесья.",27
20,"Республика Беларусь, такая близкая и знакомая, сулит путешественнику обилие новых впечатлений. Старинные шляхетские замки и католические костелы времен Великого княжества Литовского сочетаются с памятниками времен Киевской Руси или советской эпохи. Современный Минск с его широкими проспектами и зелеными парками - поистине европейский город, удобный и комфортный для путешественников. Откройте для себя живописный Витебск, полный белоснежных церквей, Гродно - культурную столицу Беларуси, нетронутую природу Беловежской пущи, пейзажи Полесья.",28
20,"Республика Беларусь, такая близкая и знакомая, сулит путешественнику обилие новых впечатлений. Старинные шляхетские замки и католические костелы времен Великого княжества Литовского сочетаются с памятниками времен Киевской Руси или советской эпохи. Современный Минск с его широкими проспектами и зелеными парками - поистине европейский город, удобный и комфортный для путешественников. Откройте для себя живописный Витебск, полный белоснежных церквей, Гродно - культурную столицу Беларуси, нетронутую природу Беловежской пущи, пейзажи Полесья.",29
21,"Полюбуйтесь живописными старинными городами Пловдивом и Несебром, погуляйте по крепостям в Велико Тырново и Шипке, загляните в Рильский монастырь, пройдитесь по проспектам и площадям Софии! Экскурсионные туры по Болгарии познакомят с уникальной историей, богатой культурой и яркими традициями этой страны. Комбинированные туры это возможность отдохнуть на курортах Болгарского Черноморья и побывать в старинных городах, увидеть удивительные крепости и живописные монастыри этой православной страны.",20
21,"Полюбуйтесь живописными старинными городами Пловдивом и Несебром, погуляйте по крепостям в Велико Тырново и Шипке, загляните в Рильский монастырь, пройдитесь по проспектам и площадям Софии! Экскурсионные туры по Болгарии познакомят с уникальной историей, богатой культурой и яркими традициями этой страны. Комбинированные туры это возможность отдохнуть на курортах Болгарского Черноморья и побывать в старинных городах, увидеть удивительные крепости и живописные монастыри этой православной страны.",22
21,"Полюбуйтесь живописными старинными городами Пловдивом и Несебром, погуляйте по крепостям в Велико Тырново и Шипке, загляните в Рильский монастырь, пройдитесь по проспектам и площадям Софии! Экскурсионные туры по Болгарии познакомят с уникальной историей, богатой культурой и яркими традициями этой страны. Комбинированные туры это возможность отдохнуть на курортах Болгарского Черноморья и побывать в старинных городах, увидеть удивительные крепости и живописные монастыри этой православной страны.",23
21,"Полюбуйтесь живописными старинными городами Пловдивом и Несебром, погуляйте по крепостям в Велико Тырново и Шипке, загляните в Рильский монастырь, пройдитесь по проспектам и площадям Софии! Экскурсионные туры по Болгарии познакомят с уникальной историей, богатой культурой и яркими традициями этой страны. Комбинированные туры это возможность отдохнуть на курортах Болгарского Черноморья и побывать в старинных городах, увидеть удивительные крепости и живописные монастыри этой православной страны.",24
21,"Полюбуйтесь живописными старинными городами Пловдивом и Несебром, погуляйте по крепостям в Велико Тырново и Шипке, загляните в Рильский монастырь, пройдитесь по проспектам и площадям Софии! Экскурсионные туры по Болгарии познакомят с уникальной историей, богатой культурой и яркими традициями этой страны. Комбинированные туры это возможность отдохнуть на курортах Болгарского Черноморья и побывать в старинных городах, увидеть удивительные крепости и живописные монастыри этой православной страны.",25
21,"Полюбуйтесь живописными старинными городами Пловдивом и Несебром, погуляйте по крепостям в Велико Тырново и Шипке, загляните в Рильский монастырь, пройдитесь по проспектам и площадям Софии! Экскурсионные туры по Болгарии познакомят с уникальной историей, богатой культурой и яркими традициями этой страны. Комбинированные туры это возможность отдохнуть на курортах Болгарского Черноморья и побывать в старинных городах, увидеть удивительные крепости и живописные монастыри этой православной страны.",26
21,"Полюбуйтесь живописными старинными городами Пловдивом и Несебром, погуляйте по крепостям в Велико Тырново и Шипке, загляните в Рильский монастырь, пройдитесь по проспектам и площадям Софии! Экскурсионные туры по Болгарии познакомят с уникальной историей, богатой культурой и яркими традициями этой страны. Комбинированные туры это возможность отдохнуть на курортах Болгарского Черноморья и побывать в старинных городах, увидеть удивительные крепости и живописные монастыри этой православной страны.",27
21,"Полюбуйтесь живописными старинными городами Пловдивом и Несебром, погуляйте по крепостям в Велико Тырново и Шипке, загляните в Рильский монастырь, пройдитесь по проспектам и площадям Софии! Экскурсионные туры по Болгарии познакомят с уникальной историей, богатой культурой и яркими традициями этой страны. Комбинированные туры это возможность отдохнуть на курортах Болгарского Черноморья и побывать в старинных городах, увидеть удивительные крепости и живописные монастыри этой православной страны.",28
21,"Полюбуйтесь живописными старинными городами Пловдивом и Несебром, погуляйте по крепостям в Велико Тырново и Шипке, загляните в Рильский монастырь, пройдитесь по проспектам и площадям Софии! Экскурсионные туры по Болгарии познакомят с уникальной историей, богатой культурой и яркими традициями этой страны. Комбинированные туры это возможность отдохнуть на курортах Болгарского Черноморья и побывать в старинных городах, увидеть удивительные крепости и живописные монастыри этой православной страны.",29
22,"Экскурсионные туры в Венгрию – это монументальное величие дворцов и соборов, собрания картин Венгерской национальной галереи, красивейшие парки, множество развлечений для туристов любого возраста и радушное гостеприимство венгров, всегда привечавших своих славянских соседей. Налюбовавшись на памятники архитектуры, можно отведать национальное венгерское блюдо – паприкаш в уютном ресторанчике, а завершить день купанием в термальных источниках, которыми изобилует Венгрия. Венгрия – интересная страна с многовековой историей, еще не наводненная толпами туристов со всего мира. Открой для себя Венгрию, незнакомую и необычную!",20
22,"Экскурсионные туры в Венгрию – это монументальное величие дворцов и соборов, собрания картин Венгерской национальной галереи, красивейшие парки, множество развлечений для туристов любого возраста и радушное гостеприимство венгров, всегда привечавших своих славянских соседей. Налюбовавшись на памятники архитектуры, можно отведать национальное венгерское блюдо – паприкаш в уютном ресторанчике, а завершить день купанием в термальных источниках, которыми изобилует Венгрия. Венгрия – интересная страна с многовековой историей, еще не наводненная толпами туристов со всего мира. Открой для себя Венгрию, незнакомую и необычную!",21
22,"Экскурсионные туры в Венгрию – это монументальное величие дворцов и соборов, собрания картин Венгерской национальной галереи, красивейшие парки, множество развлечений для туристов любого возраста и радушное гостеприимство венгров, всегда привечавших своих славянских соседей. Налюбовавшись на памятники архитектуры, можно отведать национальное венгерское блюдо – паприкаш в уютном ресторанчике, а завершить день купанием в термальных источниках, которыми изобилует Венгрия. Венгрия – интересная страна с многовековой историей, еще не наводненная толпами туристов со всего мира. Открой для себя Венгрию, незнакомую и необычную!",23
22,"Экскурсионные туры в Венгрию – это монументальное величие дворцов и соборов, собрания картин Венгерской национальной галереи, красивейшие парки, множество развлечений для туристов любого возраста и радушное гостеприимство венгров, всегда привечавших своих славянских соседей. Налюбовавшись на памятники архитектуры, можно отведать национальное венгерское блюдо – паприкаш в уютном ресторанчике, а завершить день купанием в термальных источниках, которыми изобилует Венгрия. Венгрия – интересная страна с многовековой историей, еще не наводненная толпами туристов со всего мира. Открой для себя Венгрию, незнакомую и необычную!",24
22,"Экскурсионные туры в Венгрию – это монументальное величие дворцов и соборов, собрания картин Венгерской национальной галереи, красивейшие парки, множество развлечений для туристов любого возраста и радушное гостеприимство венгров, всегда привечавших своих славянских соседей. Налюбовавшись на памятники архитектуры, можно отведать национальное венгерское блюдо – паприкаш в уютном ресторанчике, а завершить день купанием в термальных источниках, которыми изобилует Венгрия. Венгрия – интересная страна с многовековой историей, еще не наводненная толпами туристов со всего мира. Открой для себя Венгрию, незнакомую и необычную!",25
